train,train,id05241,eACIcQwMeI0/00328,0,train,id08241,H-lWqIcuZKU/00095,-0.5060499542317416,4.864
train,train,id07560,uB0vx8EGpBQ/00458,0,train,id06070,7CHaF5pDV5s/00046,-3.239847703222165,4.48
train,train,id03258,RxqiLEzzLAs/00258,0,train,id01764,uljw5bJIyEg/00452,-3.6559651586140784,11.2
train,train,id03312,rd6hS0QBEnM/00447,0,train,id02339,JCHJs7HDmms/00168,-2.6254965867807183,4.544
train,train,id04081,sZRVgS1aul0/00455,0,train,id05913,7sk_F1e4PZo/00060,3.4731926167157887,4.8
train,train,id08053,CtOJ9g1cdQI/00130,0,train,id04523,_slXkqJJJg0/00273,7.5638694269435405,4.8
train,train,id08335,We7FgMFOWHo/00155,0,train,id08546,IN5pMJMsJ1k/00111,2.0969103949009202,4.352
train,train,id08376,WkGz07N_ugs/00153,0,train,id04705,VD2n5cWnvNs/00175,-1.165781575023093,4.672
train,train,id08065,Uqv60Yo2hSI/00190,0,train,id08041,_Kr0g55wbIA/00293,-2.81111072061357,4.096
train,train,id04199,J6UZRjEV0Nk/00130,0,train,id02667,KvwlSjrLaV4/00147,7.60951778505191,7.04
train,train,id07672,4SojkXAdeHI/00030,0,train,id07357,Z_mts9mIZ7k/00262,1.3320290841315021,4.032
train,train,id03493,iFTdTHzf7S4/00336,0,train,id01681,VbttQF8-WWQ/00302,8.334459080389216,6.784
train,train,id08066,FDMpYboySTo/00065,0,train,id08704,4KovCtkHav4/00044,-4.445628774379351,4.16
train,train,id02294,hH4Kx0VnD5U/00438,0,train,id07837,Ju1s_AgO4EA/00141,6.846841593354618,13.312
train,train,id02593,lubN9WdOOKM/00400,0,train,id06362,Zz-w-RDachQ/00340,6.827722383947087,4.224
train,train,id01857,6Rf85XYO7KI/00066,0,train,id08853,9Uo_RcmwV4o/00094,1.7302586962016626,5.568
train,train,id07982,b_i2DDUwlHU/00225,0,train,id06203,NdJy5IzLOeQ/00147,-2.6038381450331993,4.16
train,train,id04586,8XC3Kn4ehTM/00108,0,train,id02239,4CzDB_-mMfw/00072,1.392368118466134,4.16
train,train,id01057,fUNLDqcXG-Q/00344,0,train,id07955,3SmfVfBiE8M/00034,9.243770902348764,10.816
train,train,id02343,pyLIkpxj5QQ/00344,0,train,id03269,PJEreV5LfKM/00246,1.5231466883567375,4.672
train,train,id05241,Dj1oF7eS6rg/00160,0,train,id05057,dAfdPFWiF9U/00361,2.778421524626257,6.976
train,train,id08647,JmcrGU4R0qE/00165,0,train,id01056,w8kyfhABWug/00419,-1.0574924276474533,5.696
train,train,id08904,Q4InyGue3xY/00238,0,train,id00078,Qt3ZaazWVyg/00241,-7.6759618077521115,5.12
train,train,id02578,ugGqSHnaPok/00322,0,train,id03942,KdIzp4IXsN0/00226,-2.0698851830603076,4.032
train,train,id03696,YLrWR_hxt70/00274,0,train,id06005,mKPUw0HRAh0/00376,7.634707237097057,4.736
train,train,id04738,JbwGs4uLpbI/00173,0,train,id06617,J8KAld_9QnM/00183,0.026487638534044677,4.096
train,train,id01111,EHVwYi5KlaA/00079,0,train,id06988,6rMpVe4koVM/00218,-2.102614130995417,6.4
train,train,id09032,0hG6XOKSOW8/00061,0,train,id01840,G-h5bs2vXO0/00087,-0.5026496918211603,4.416
train,train,id06798,tRAQkLmNQ3w/00349,0,train,id04684,Ld6m-lYeNgg/00176,4.3214906245728635,7.68
train,train,id03748,YEVB1EPzcsU/00237,0,train,id08853,9Uo_RcmwV4o/00070,2.360308579976831,6.4
train,train,id06239,8lTvn4_D53g/00062,0,train,id00282,opQP0BOi6EI/00333,-7.942732826131236,4.8
train,train,id02281,xA9oshztfeE/00472,0,train,id04961,dbj7NaMnTYw/00267,1.036325182665177,4.288
train,train,id00943,FJ0z1xoWGQ4/00260,0,train,id01054,hfgssjBDJ00/00268,-3.5800551725300505,4.352
train,train,id07158,9wtoGDD4wYs/00086,0,train,id04534,F4eN1I1NYdw/00103,-8.054801458736522,4.736
train,train,id03502,CSMBbIYrNqk/00111,0,train,id02987,Oc46um9t8i8/00268,-4.793181448251906,4.096
train,train,id00568,aCYpgyFlBwQ/00249,0,train,id04615,mJGvoxI4_Qs/00350,-1.0414765625854017,6.208
train,train,id07293,nN55T7wkuC8/00232,0,train,id01648,RJB7rZldFWE/00200,-2.9537667759893393,6.016
train,train,id04961,dbj7NaMnTYw/00258,0,train,id06597,Zqk_-zZeC_E/00270,8.09295488419027,4.096
train,train,id07670,_Ssx-OeTpGg/00235,0,train,id05066,nxMHEN-lqqY/00370,0.1663089715778181,4.416
train,train,id03445,PquZ6utlPAg/00139,0,train,id08739,nzPyIOpJPlI/00416,7.298665912049852,5.568
train,train,id01694,j5lIy_PxhSs/00335,0,train,id09232,oW6LjIdqv2U/00438,-7.200548290135966,4.48
train,train,id05710,4MC63CF7fIw/00035,0,train,id07719,Ke0hwvkeH94/00117,3.9485754628912737,8.192
train,train,id08377,BkLC9VF7sho/00155,0,train,id01916,wVb3atz60vM/00437,4.441111989406959,6.08
train,train,id01355,UOQsQVFVl5s/00181,0,train,id01570,aF1cWxUiUw4/00231,9.510430100057718,5.888
train,train,id05978,yVagtqUhecM/00472,0,train,id08714,QLZCOzFDvWs/00258,8.882470388709091,4.8
train,train,id00943,FJ0z1xoWGQ4/00220,0,train,id02318,cNs28ZNcQ5E/00224,-8.913240233214928,4.16
train,train,id00078,8CSAglp73BE/00073,0,train,id03994,DcdG0FSTnhw/00138,7.491459152899932,8.32
train,train,id06948,w55lanCs0wk/00468,0,train,id07165,HEFNhFuZrBE/00156,1.933108125901061,6.4
train,train,id06663,yLKCkm451dc/00452,0,train,id07164,PVXuYl6p4IU/00180,-8.992598864849125,7.616
train,train,id08042,1snW2drmvgs/00045,0,train,id04518,hmSkqvvtgBc/00341,9.847927977772652,4.032
train,train,id08546,PnfAdy3j4ZE/00176,0,train,id05875,Ao5qQZGLGsg/00081,7.285628853724894,5.056
train,train,id08569,_qguQK_EjZE/00293,0,train,id05856,AUNdbkFYGBY/00088,9.289795355788616,4.416
train,train,id08317,U22rSMX_cm0/00128,0,train,id08243,Ytkv7ZIFjAU/00307,-5.551135512263626,4.096
train,train,id01286,UoY-O0Sx7j8/00175,0,train,id06038,mVF3kjZWVVk/00417,4.791015900985752,4.8
train,train,id00262,YZZCv9yO00o/00231,0,train,id01504,1RimY4hPMgI/00040,-4.912870364592141,5.376
train,train,id05935,1GeIo79zhwY/00001,0,train,id01677,_6f1M8wG82k/00158,3.9268697763091893,4.8
train,train,id02667,lpwRSwhfHHg/00402,0,train,id07276,8OwQWU9bgss/00019,0.8499755002079485,5.824
train,train,id01658,P_zSsoGnHck/00204,0,train,id04221,Q0wn_Oj6Reg/00156,-0.9260631088790934,7.168
train,train,id05293,CbRSqf3Qens/00060,0,train,id06771,ZdKutHUPf6g/00283,7.933425860806842,4.16
train,train,id06586,mgVh-7BgbKs/00348,0,train,id06323,HvMHI_lSNME/00267,3.261564062002016,11.072
train,train,id03992,qgfe6BjEkZs/00330,0,train,id02239,zCLck_3bK-w/00428,-5.415613538268412,5.12
train,train,id03713,7cuQyAuJxZQ/00101,0,train,id04968,fpAVuoRnPe4/00326,-2.3307221165620406,5.056
train,train,id00076,wv0CSu4x3QQ/00358,0,train,id06364,_5_vwQYrOp4/00316,0.3942238731655241,4.48
train,train,id03240,F2iBENWJV68/00060,0,train,id04134,zoz43kblMKw/00384,-4.529159303687285,5.504
train,train,id00187,4QCHn_a-SQE/00066,0,train,id08348,8uueiOX1Zxc/00071,9.055833139438892,8.064
train,train,id08568,m8dySyQ4pG0/00326,0,train,id08917,5myd0ODMeZw/00024,5.77478855064073,4.8
train,train,id04257,z0x8yMSg1I4/00462,0,train,id02733,4wUMmiZq7bM/00076,-4.921167148099483,5.824
train,train,id05573,S0z8Jw17CV0/00318,0,train,id07560,PtO3mz5YQ5s/00171,-5.850598491177812,4.224
train,train,id00996,fxFK9L4gncs/00265,0,train,id02438,HFLrzH5mPuM/00131,-2.516600393315489,10.24
train,train,id05777,l9joexNeLiU/00313,0,train,id04715,idNP367uWok/00282,6.151605377175748,5.12
train,train,id09016,6I_lLzwgvkM/00072,0,train,id03939,KUIaNy4xukk/00210,3.496946918573842,4.416
train,train,id06496,HGYYrKI-h6E/00168,0,train,id01764,UabrZbH8lI8/00225,-6.5018225138098495,4.288
train,train,id02214,aYaErqMNY18/00246,0,train,id00943,FJ0z1xoWGQ4/00081,-0.7369960001973368,5.248
train,train,id02455,OE2Cdw99lso/00187,0,train,id00282,INxfHMj9jjE/00095,-5.902684756391086,4.032
train,train,id04526,DnHVQ7Hxo80/00117,0,train,id05241,Dj1oF7eS6rg/00164,-2.8877452430008876,5.632
train,train,id02102,cozyh3zXkoo/00311,0,train,id04320,K5Q6luNuZhE/00153,4.9398848039900685,5.632
train,train,id08064,YBzVAt3j9vc/00313,0,train,id01504,1RimY4hPMgI/00062,-5.650990145888564,13.44
train,train,id07272,aPLz4lCIaXA/00305,0,train,id01225,pvD3OE5eHJ4/00449,4.633875129293809,6.848
train,train,id06588,CwCGTQwJ9XE/00105,0,train,id00272,U5kKXE7gw1U/00183,-5.816859410383177,4.096
train,train,id06445,T0Dmxm0HWkM/00235,0,train,id03994,DcdG0FSTnhw/00146,-7.994121154690044,4.608
train,train,id05907,B34oUUmOyVc/00054,0,train,id01040,5sWppeJ8LaE/00022,3.398330931818201,4.736
train,train,id02297,xnhbLljUvRE/00491,0,train,id08343,Evqye-S4UvE/00087,4.0698956826940424,5.44
train,train,id03199,oRwm7hQiTVI/00369,0,train,id08377,QyRPU_8lBz8/00304,0.2478692659180748,6.528
train,train,id02733,t-7kjzR_WvQ/00470,0,train,id00350,oanixyCDcs8/00424,5.750843119100518,4.928
train,train,id08122,rcGt88k2Mso/00468,0,train,id01163,QTHr-dw_FvM/00223,9.231403090829971,4.416
train,train,id03522,Pg_nJY_RpbQ/00139,0,train,id08080,G9XtysFHLeA/00066,8.827554094129972,4.928
train,train,id07708,j0lI0wR1fbk/00362,0,train,id07844,S2ex6T887_8/00180,4.170963000400061,6.144
train,train,id04988,47te79Vkv0M/00025,0,train,id03923,60RTTRLebD0/00116,6.891001589438847,6.976
train,train,id04086,w2y-XzwjPzQ/00465,0,train,id02299,sV8kOfGy2ag/00451,5.466520192211398,5.824
train,train,id07800,X93Wp4ksuJY/00187,0,train,id02457,iDANloHTwEw/00247,7.246195547005662,10.816
train,train,id05496,zANkcC925kU/00493,0,train,id08837,o2qIq014z9k/00440,9.700645577664716,4.416
train,train,id05496,zANkcC925kU/00466,0,train,id09033,GE1o3HAU9wI/00157,2.789450327974471,4.928
train,train,id07161,sKRbocpotd8/00447,0,train,id02260,TM9NWmwBgm4/00192,-7.261994566288021,5.696
train,train,id06584,D3SSw49LCm0/00114,0,train,id07349,WJkAAy52EUQ/00262,-6.20304176194484,4.096
train,train,id03923,YjXA47uiZtg/00224,0,train,id06351,aiZVaY-28Ms/00261,-8.043110310119319,5.312
train,train,id05288,qACxZo7k-QQ/00458,0,train,id03215,29U-u6eatlc/00007,-3.1278899370380264,4.16
train,train,id03334,FBQxRh-vsFA/00049,0,train,id01758,jJtS1XL5Dos/00411,-1.7725517192412426,5.952
train,train,id01111,EHVwYi5KlaA/00080,0,train,id00978,m-cXlo0aJ5M/00278,-2.010021793678196,5.696
train,train,id05851,fyADI7MScNA/00314,0,train,id07351,Ro7kh6UgWiw/00290,-8.931456364263495,7.808
train,train,id08362,liwUR7MIM7E/00377,0,train,id08518,4Bpez-v16U4/00037,-9.771450827499379,7.168
train,train,id08928,pfttuRNoXy8/00355,0,train,id02457,iDANloHTwEw/00250,7.657199960875822,9.6
train,train,id00062,gFIkd4hYqp8/00353,0,train,id08658,4Ws-dGIQmec/00018,6.208481825197815,6.016
train,train,id05293,w2BcAhVY7kU/00385,0,train,id01193,m7uV1XlDFgk/00381,5.042690419758674,5.12
train,train,id05453,x-DO_Nd2grc/00439,0,train,id08647,FiB0mF4bc4s/00148,4.540885254226566,5.312
train,train,id04705,8PgY43tYJrw/00002,0,train,id09051,6ACKWI70Mw8/00018,-7.370344014177448,4.864
train,train,id00708,T72vgAEX66M/00161,0,train,id03267,Q6v2Q4YJjYQ/00283,-3.9680273103811503,6.208
train,train,id02477,AKx1Kh-d05g/00081,0,train,id04705,VD2n5cWnvNs/00191,-0.8771886639904061,5.184
train,train,id06507,bLlF6hYLo-4/00240,0,train,id01262,D3N5wP7McUM/00233,7.0526984756468,5.12
train,train,id02249,btECENIiVqU/00253,0,train,id01750,krg9ZygCqkg/00360,-8.272460392587176,4.096
train,train,id00741,IwXL1l_-Kt4/00112,0,train,id04086,5nY9P6tAvgg/00033,-5.868107858494611,6.72
train,train,id07956,8ZASwEDw2JY/00047,0,train,id02361,8s41ntotMZ8/00044,3.627182581934713,15.616
train,train,id08933,SnIV_Ja49rk/00272,0,train,id06362,Zz-w-RDachQ/00332,-8.602819653213079,6.528
train,train,id00015,J1G5blmWI-8/00164,0,train,id05832,5kuLjxj_m28/00031,-7.330695808372756,5.056
train,train,id06866,_ZOFpAaw220/00323,0,train,id07181,g7c3ooPvAvk/00355,8.503268516750975,7.232
train,train,id05777,l9joexNeLiU/00311,0,train,id00876,Z2D-yadOn5s/00307,-8.460871060267346,7.104
train,train,id04537,JV1h2_TZ_wk/00179,0,train,id00620,M28tr2eOI1Y/00133,-3.8637980090960777,5.376
train,train,id05591,_GKG_cC4g7A/00249,0,train,id09147,Je926AHXFGg/00084,-6.517760955457355,9.92
train,train,id03430,OP9QDGUIdQo/00190,0,train,id00086,4Ubmlpsk9Us/00017,5.672959302425745,4.224
train,train,id07010,JeUtTHldjBA/00115,0,train,id06696,1P29BF8h5Hc/00009,-6.802658358785885,5.632
train,train,id00978,m-cXlo0aJ5M/00323,0,train,id04705,M3FcgG6ceGs/00085,-4.448078045364678,4.416
train,train,id02116,pKvfVsXTrRo/00340,0,train,id09192,vL6pBKU9Ptw/00399,-2.1464864690581127,5.44
train,train,id05060,rXbV0RA9RR0/00432,0,train,id01387,cozp-HM0Q6U/00307,-6.257382164983105,5.696
train,train,id04538,McK8bPR8pzU/00177,0,train,id02438,4bxKauxq4dE/00018,0.8761190015465274,4.288
train,train,id03201,DvpgD8dUt6I/00101,0,train,id06948,MWWG-6TUpWQ/00137,7.640828204597792,6.08
train,train,id09171,tNNs-iOL0gk/00455,0,train,id04752,j4GmOpnYhLM/00380,4.483352732230866,5.12
train,train,id03748,YEVB1EPzcsU/00229,0,train,id06360,wPHXA6I2E7Y/00447,-1.4738823935352237,4.48
train,train,id08781,U4EM_IW0D28/00354,0,train,id01225,D0MTcNjchr4/00164,4.324883484360374,4.928
train,train,id04064,erRr0OB7Gqs/00295,0,train,id06289,AmeIZJRLxls/00082,5.927829490346635,7.36
train,train,id05664,F_IsYzYxli4/00127,0,train,id02008,i6-TeJFV69Y/00432,0.0685485587990513,4.48
train,train,id05186,UX8kYzeKhdg/00118,0,train,id01265,vrXm8wycYk4/00447,-8.050626225490202,4.928
train,train,id07077,oi72_HHDWY4/00339,0,train,id04081,LvD1_6X49eM/00252,7.260452333206999,4.416
train,train,id05998,zH0ITC1FO_0/00485,0,train,id06725,XNbS84SPxow/00265,-8.299978649703494,4.096
train,train,id04968,fpAVuoRnPe4/00327,0,train,id04855,dmvTzY7DYF0/00410,2.672157794003823,8.32
train,train,id00967,zXmuLMjuflo/00498,0,train,id00513,QU2z0ASRvZo/00207,-1.052434107857339,6.656
train,train,id06584,D3SSw49LCm0/00115,0,train,id00816,wQ3jDWIz17M/00476,4.844759558633658,4.544
train,train,id03727,ZiD8t0SUhjs/00320,0,train,id06360,6Nd51Cq3deA/00033,-1.1224264865060327,4.16
train,train,id06958,krqXpO6HbZM/00259,0,train,id03755,4wGUd3oTn7o/00039,0.6369835414338567,4.992
train,train,id04780,kFas37g1tPc/00358,0,train,id04221,Npw7L0DGnOU/00122,8.585828346054278,8.576
train,train,id01010,FCxcF7-PmP8/00094,0,train,id01904,0t6hbfyXsq8/00027,8.90603066958159,5.376
train,train,id00942,rBC5o9uVDM0/00412,0,train,id05480,sU4FrcJR3mA/00383,-5.2565341272257715,4.288
train,train,id06958,etFCJU7LZEc/00234,0,train,id08834,5p6WhuPsJ4c/00019,0.44741064542622233,5.568
train,train,id01040,AlK2fcsfBts/00086,0,train,id02067,T3LoZOodjkc/00299,-8.638518520505595,4.608
train,train,id01411,WSfPNioFcqY/00314,0,train,id03896,gWNUEWbMrQw/00228,1.603034325419543,4.48
train,train,id07623,xVANRroxuOo/00386,0,train,id05506,xF3jL-LRN0g/00419,-9.759275542046915,8.384
train,train,id03918,Bp-3c4Byhuc/00094,0,train,id06415,TyOc3DHYMJc/00240,9.485124256361004,5.568
train,train,id07434,qsRk0pwGusA/00362,0,train,id07856,NFqZ-v0kd4Y/00126,-1.8189180925387678,4.416
train,train,id08064,GdIo1RqhHrU/00117,0,train,id05693,n-qLWtEWWd4/00342,2.7752351473305854,5.184
train,train,id01806,OQJ29U1lZ_0/00178,0,train,id02156,HDBgXPNM974/00171,6.036723001062644,4.288
train,train,id01713,mZce3tZCtJo/00325,0,train,id05454,hvTD1tmABcs/00353,3.317182351183753,4.224
train,train,id06212,SZ4Jx_7brjY/00343,0,train,id02534,vN_u1WJsK8w/00463,-0.046440429286986884,4.48
train,train,id00806,5lkFjFlWtZU/00087,0,train,id05832,5kuLjxj_m28/00034,6.451189027216241,5.312
train,train,id01678,nWCyg5ZhfB0/00381,0,train,id07578,cjo5S9iUNyw/00378,-1.0571231900832743,4.224
train,train,id06617,hlLvAOn7Ytw/00393,0,train,id05066,UJcym2iXK9k/00233,8.499338239063842,4.224
train,train,id03014,uHI4NRCH1es/00470,0,train,id06584,289ll3BoWUg/00023,-5.34746014340469,8.128
train,train,id03334,Cz5Aoix_--k/00038,0,train,id02578,ugGqSHnaPok/00349,9.70982855286595,10.88
train,train,id07145,XfF09rrnIWE/00172,0,train,id01286,YkAputrHgVs/00214,-4.068874698719402,4.416
train,train,id06250,JEGWqNwHGOk/00176,0,train,id08653,ezCXJrUa5ds/00262,-7.881876902355356,8.512
train,train,id05935,OQdjdFwMFSI/00184,0,train,id04372,UDvfzv9DYrE/00247,8.334540386603638,4.416
train,train,id08928,beS1JcR8ExI/00271,0,train,id07236,ARD_cFqjebk/00095,2.622510831421149,9.216
train,train,id06582,Tce1kpoLffY/00326,0,train,id07750,K92e1rTXWAE/00224,-2.514076333581679,4.288
train,train,id07955,Ya2nUm6UqLM/00196,0,train,id02156,bvL-Fd7zc50/00318,-5.243855149219224,4.288
train,train,id03334,Cz5Aoix_--k/00035,0,train,id00060,YIxTPBLuLE4/00195,-3.9106318524536103,4.608
train,train,id02015,ifQKyueiiQ4/00359,0,train,id05257,e9NnTAYEwME/00375,-5.245163479687225,10.56
train,train,id01265,SappLQB9_ig/00232,0,train,id00692,B86_7Lj1zgQ/00076,8.851671993958607,10.56
train,train,id03371,6aVdg6E6ibM/00036,0,train,id09232,t9D5gndqjm0/00456,-3.0243467165880116,5.504
train,train,id07750,HFEmHpFc6fE/00202,0,train,id08289,rs-Ouq7i70Y/00482,-7.023413931136496,5.376
train,train,id01160,EXGTyTVHdA4/00199,0,train,id07809,RqO-p6KJ1RA/00266,4.158349253508698,4.992
train,train,id04618,LiaoDjEBpro/00183,0,train,id01906,DhncvSPFRXg/00169,-4.144119371189623,4.608
train,train,id08694,Wx_Wslf5V-Y/00252,0,train,id00888,2IHhqk0QQdA/00001,3.921543379320102,6.528
train,train,id07618,GyJzcBQeQMA/00172,0,train,id06986,ig9IkEZIiRc/00382,7.907717685764201,5.76
train,train,id05171,4K1H3_Nu9Dc/00116,0,train,id03371,J9XzshKoFzo/00092,-4.503528602648068,4.736
train,train,id06717,tFMokOT_N2c/00433,0,train,id03414,Ozf14SGoopE/00207,7.935223164488196,6.72
train,train,id01746,Ih3aRDYYaoY/00259,0,train,id03896,gWNUEWbMrQw/00231,9.515033702798597,4.16
train,train,id00664,UL0qq6ky6yk/00146,0,train,id09010,PsZniY0iOTU/00106,4.172176764962199,6.976
train,train,id01504,i2RogGgz5jw/00403,0,train,id03885,ybxOtKyDV-I/00404,7.897263843561774,5.44
train,train,id08993,2l7DYrXH-UE/00144,0,train,id07434,qsRk0pwGusA/00358,7.246370936718048,5.44
train,train,id08501,WJ8Vt9OKOZo/00226,0,train,id07719,Ke0hwvkeH94/00089,-3.030480219330059,4.608
train,train,id06131,RSg0xOKiZBQ/00320,0,train,id07776,JAh3FvqwdbU/00217,3.6102896228565164,4.096
train,train,id05165,efVBvc7wwzs/00156,0,train,id08047,m7NveIPAW8w/00292,4.210568054446913,4.48
train,train,id00709,wUnzQ8M9BHc/00421,0,train,id08738,706E6JNTFO0/00037,2.780547689831625,5.824
train,train,id03267,HFTm7Q7XhiY/00241,0,train,id07145,Y9mLdnCuA1k/00191,-4.546337642717653,14.208
train,train,id04358,eZHoYF2yC-Y/00305,0,train,id05265,9sUrY_lDmuE/00028,2.7011359796429897,6.464
train,train,id06411,1xOEgOBSVhA/00044,0,train,id05699,MbgK3tTptQA/00172,0.6107442912556351,4.288
train,train,id05573,EgcP-xBqHK0/00166,0,train,id00891,kU1DI8HsYAg/00345,-8.210109099341999,4.416
train,train,id03014,2IQS93Y2Q6Q/00046,0,train,id07686,mG6Y-PAaEn4/00261,-1.4898472513838161,4.48
train,train,id00990,UjR88QVOo3w/00217,0,train,id00673,xYEUe4_nmF0/00499,-5.805001006887299,4.8
train,train,id08704,4KovCtkHav4/00035,0,train,id06696,7vuYIaaH3MQ/00041,-4.204482481588423,5.44
train,train,id07744,DLybXfM5a00/00143,0,train,id02495,gFObHCqccVk/00274,-2.2226513918186424,5.12
train,train,id04125,f9rv-rAr-IE/00450,0,train,id00568,cXd7gCf0Wj8/00291,9.441650150528492,6.848
train,train,id00084,uhINuydTVGg/00418,0,train,id02943,dEqrChtrQis/00184,8.295813205372045,4.288
train,train,id02980,vEdGaNRG_wI/00448,0,train,id07703,MRTa2XajVeI/00163,6.27357299403727,4.032
train,train,id04349,WXwkV_wS8-I/00378,0,train,id04199,orB0mXRF3yw/00331,5.816803264548099,5.568
train,train,id02888,3CjrxvJR13E/00034,0,train,id00159,L6Y4sAbZJv0/00105,9.822833019487913,4.288
train,train,id08079,ZC4LM7uhwsw/00214,0,train,id03994,DcdG0FSTnhw/00147,6.133386506272217,4.544
train,train,id01906,DhncvSPFRXg/00182,0,train,id01218,RfKZFTVLG5s/00179,6.5364842728229675,5.568
train,train,id00787,U9Uj1oMnmPc/00227,0,train,id07178,DGsyRq7eghU/00127,-3.4339338342157806,5.568
train,train,id04968,bHN_JdRVsok/00320,0,train,id08239,rtHWcqxY8GU/00216,0.8929471480527127,6.08
train,train,id04409,JYJlrqGu-i4/00196,0,train,id00378,XuYd50hpjmM/00237,-2.412878435500268,6.208
train,train,id02873,yE1hW5FkSQA/00472,0,train,id02477,tMmIcue3g_Q/00357,6.597947372066862,5.632
train,train,id05260,rtkjfmhgzLg/00409,0,train,id00417,VbNYglWNyno/00233,-7.871411863748432,5.376
train,train,id08704,KXdAmRWrm18/00136,0,train,id06212,JsFgoB3fBbU/00263,-5.0693041157509855,6.336
train,train,id03522,0HnhGv2jWLE/00009,0,train,id05666,xXXb0mqmeuE/00481,1.602138263926605,5.12
train,train,id02239,9r1NNYS51-4/00121,0,train,id04284,RujocOTwZk0/00101,8.157511887086521,6.528
train,train,id01057,fUNLDqcXG-Q/00341,0,train,id09225,_oYQFNfWpNI/00278,-8.470264619394293,4.032
train,train,id03267,hluL7aKoDfo/00433,0,train,id05691,CEiiJF1F6lI/00164,7.569852477254795,4.672
train,train,id07834,ewLqAEh15KI/00272,0,train,id02075,6apKVu6wIVk/00086,-8.778429258664254,4.608
train,train,id08745,RtGMmMtjb-Y/00248,0,train,id02067,T3LoZOodjkc/00301,4.79767835658202,6.848
train,train,id07236,NlrgQN7Slxo/00229,0,train,id04219,8fC_ZCcv1i8/00036,3.4516462259304266,4.416
train,train,id05049,lCxdvBMrLzw/00370,0,train,id03983,XxyDlOx8VGM/00384,9.95924502657347,5.44
train,train,id09147,lkz6dTKrAFw/00288,0,train,id02392,3rgciX_Js0Y/00030,2.9815666941173635,4.288
train,train,id00258,voL92qPzxO4/00463,0,train,id04419,4ZSkrJ3KVL0/00003,9.404436077871676,4.288
train,train,id07642,jEhQPaNafLQ/00263,0,train,id01006,SvwC8am44AI/00231,-4.137111949868699,8.256
train,train,id09192,TSN7IlwLTMo/00068,0,train,id08376,WkGz07N_ugs/00178,8.514043034203254,4.544
train,train,id00385,vzm6IBzIndQ/00497,0,train,id08108,NcOBcZC-W38/00186,-1.9356393390893984,4.608
train,train,id08704,3xkwaxyfvc4/00034,0,train,id00258,voL92qPzxO4/00461,-1.3478728580582793,4.032
train,train,id07670,_Ssx-OeTpGg/00228,0,train,id03728,t2Wbsc8SN1g/00419,-3.2504523647152013,7.36
train,train,id05856,ybHmjZf7rMg/00436,0,train,id06479,gJIavS4Z0Eg/00329,-7.33121136508792,4.352
train,train,id05153,b94-9yIifsI/00393,0,train,id06479,XunbBdgkGwU/00297,-3.1321654241816788,5.248
train,train,id04518,tSECc81332w/00421,0,train,id03028,yogXJl9H9z0/00488,3.1835294370005656,6.656
train,train,id03147,iu5no24FzQs/00360,0,train,id00258,voL92qPzxO4/00446,8.752704506752295,4.096
